time, x_ref, y_ref, heading_ref, v_ref, steering_ref
30.94, 134.589, -3.06785, -0.0844809, 5, 0.925338
30.95, 134.633, -3.07095, -0.0577566, 5, 0.931157
30.96, 134.676, -3.07288, -0.0307327, 5, 0.936018
30.97, 134.72, -3.07362, -0.00345998, 5, 0.939912
30.98, 134.763, -3.07317, 0.0240085, 5, 0.942831
30.99, 134.807, -3.07153, 0.0516177, 5, 0.944771
31, 134.85, -3.06868, 0.0793111, 5, 0.945729
31.01, 134.894, -3.06461, 0.107032, 5, 0.945705
31.02, 134.937, -3.05933, 0.134723, 5, 0.944704
31.03, 134.981, -3.05282, 0.162327, 5, 0.942732
31.04, 135.024, -3.04508, 0.189789, 5, 0.939796
31.05, 135.068, -3.0361, 0.217055, 5, 0.93591
31.06, 135.111, -3.02589, 0.244074, 5, 0.931086
31.07, 135.155, -3.01444, 0.270796, 5, 0.925343
31.08, 135.198, -3.00174, 0.297176, 5, 0.918701
31.09, 135.242, -2.98779, 0.323172, 5, 0.911181
31.1, 135.285, -2.9726, 0.348744, 5, 0.902809
31.11, 135.329, -2.95616, 0.373859, 5, 0.893613
31.12, 135.372, -2.93847, 0.398485, 5, 0.883625
31.13, 135.416, -2.91953, 0.422596, 5, 0.872876
31.14, 135.459, -2.89935, 0.446169, 5, 0.861403
31.15, 135.503, -2.87792, 0.469185, 5, 0.849244
31.16, 135.546, -2.85524, 0.491628, 5, 0.836438
31.17, 135.59, -2.83133, 0.513488, 5, 0.823028
31.18, 135.633, -2.80618, 0.534756, 5, 0.809057
31.19, 135.677, -2.7798, 0.555426, 5, 0.79457
31.2, 135.72, -2.75219, 0.575496, 5, 0.779613
31.21, 135.764, -2.72336, 0.594966, 5, 0.764234
31.22, 135.807, -2.69331, 0.613839, 5, 0.748478
31.23, 135.851, -2.66206, 0.632118, 5, 0.732395
31.24, 135.894, -2.6296, 0.649811, 5, 0.71603
31.25, 135.938, -2.59595, 0.666924, 5, 0.699432
31.26, 135.981, -2.56111, 0.683467, 5, 0.682645
31.27, 136.025, -2.5251, 0.699449, 5, 0.665714
31.28, 136.068, -2.48792, 0.714882, 5, 0.648682
31.29, 136.112, -2.44958, 0.729778, 5, 0.631591
31.3, 136.155, -2.4101, 0.744149, 5, 0.61448
31.31, 136.199, -2.36948, 0.758007, 5, 0.597385
31.32, 136.242, -2.32774, 0.771365, 5, 0.580342
31.33, 136.286, -2.28489, 0.784238, 5, 0.563383
31.34, 136.329, -2.24095, 0.796637, 5, 0.546537
31.35, 136.373, -2.19592, 0.808576, 5, 0.529831
31.36, 136.416, -2.14983, 0.820069, 5, 0.51329
31.37, 136.46, -2.10267, 0.831128, 5, 0.496934
31.38, 136.503, -2.05449, 0.841766, 5, 0.480784
31.39, 136.547, -2.00527, 0.851996, 5, 0.464855
31.4, 136.59, -1.95506, 0.861831, 5, 0.449161
31.41, 136.634, -1.90385, 0.871281, 5, 0.433715
31.42, 136.677, -1.85167, 0.880359, 5, 0.418525
31.43, 136.721, -1.79854, 0.889077, 5, 0.403599
31.44, 136.764, -1.74447, 0.897445, 5, 0.388943
31.45, 136.808, -1.68948, 0.905473, 5, 0.37456
31.46, 136.851, -1.6336, 0.913173, 5, 0.360451
31.47, 136.895, -1.57684, 0.920553, 5, 0.346619
31.48, 136.938, -1.51922, 0.927624, 5, 0.33306
31.49, 136.982, -1.46077, 0.934394, 5, 0.319775
31.5, 137.025, -1.4015, 0.940872, 5, 0.306758
31.51, 137.069, -1.34143, 0.947067, 5, 0.294006
31.52, 137.112, -1.2806, 0.952986, 5, 0.281514
31.53, 137.156, -1.21901, 0.958637, 5, 0.269276
31.54, 137.199, -1.1567, 0.964028, 5, 0.257285
31.55, 137.243, -1.09368, 0.969164, 5, 0.245535
31.56, 137.286, -1.02998, 0.974053, 5, 0.234017
31.57, 137.33, -0.965628, 0.978702, 5, 0.222724
31.58, 137.373, -0.90064, 0.983115, 5, 0.211647
31.59, 137.417, -0.835045, 0.987298, 5, 0.200778
31.6, 137.46, -0.768866, 0.991257, 5, 0.190107
31.61, 137.504, -0.70213, 0.994997, 5, 0.179626
31.62, 137.547, -0.63486, 0.998522, 5, 0.169326
31.63, 137.591, -0.567083, 1.00184, 5, 0.159197
31.64, 137.634, -0.498825, 1.00495, 5, 0.14923
31.65, 137.678, -0.430112, 1.00785, 5, 0.139416
31.66, 137.721, -0.360971, 1.01056, 5, 0.129744
31.67, 137.765, -0.291427, 1.01307, 5, 0.120205
31.68, 137.808, -0.221508, 1.01539, 5, 0.110791
31.69, 137.852, -0.151241, 1.01752, 5, 0.10149
31.7, 137.895, -0.0806536, 1.01947, 5, 0.092295
31.71, 137.939, -0.00977238, 1.02123, 5, 0.0831952
31.72, 137.982, 0.0613747, 1.0228, 5, 0.0741815
31.73, 138.026, 0.13276, 1.0242, 5, 0.0652444
31.74, 138.069, 0.204356, 1.02542, 5, 0.0563747
31.75, 138.113, 0.276134, 1.02646, 5, 0.0475629
31.76, 138.156, 0.348066, 1.02732, 5, 0.0387999
31.77, 138.2, 0.420125, 1.02801, 5, 0.0300762
31.78, 138.243, 0.492282, 1.02852, 5, 0.0213826
31.79, 138.287, 0.564509, 1.02887, 5, 0.01271
31.8, 138.33, 0.636777, 1.02903, 5, 0.00404889
31.81, 138.374, 0.709059, 1.02903, 5, -0.0046098
31.82, 138.417, 0.781325, 1.02885, 5, -0.0132754
31.83, 138.461, 0.853549, 1.0285, 5, -0.0219571
31.84, 138.504, 0.9257, 1.02797, 5, -0.0306643
31.85, 138.548, 0.997751, 1.02727, 5, -0.0394062
31.86, 138.591, 1.06967, 1.02639, 5, -0.0481923
31.87, 138.635, 1.14144, 1.02534, 5, -0.0570318
31.88, 138.678, 1.21302, 1.02411, 5, -0.0659342
31.89, 138.722, 1.28439, 1.0227, 5, -0.0749091
31.9, 138.765, 1.35552, 1.02111, 5, -0.0839658
31.91, 138.809, 1.42638, 1.01933, 5, -0.093114
31.92, 138.852, 1.49695, 1.01737, 5, -0.102363
31.93, 138.896, 1.56719, 1.01522, 5, -0.111723
31.94, 138.939, 1.63708, 1.01288, 5, -0.121204
31.95, 138.983, 1.70659, 1.01035, 5, -0.130815
31.96, 139.026, 1.7757, 1.00762, 5, -0.140566
31.97, 139.07, 1.84438, 1.00469, 5, -0.150467
31.98, 139.113, 1.91259, 1.00155, 5, -0.160527
31.99, 139.157, 1.98032, 0.998208, 5, -0.170757
32, 139.2, 2.04755, 0.994653, 5, -0.181166
32.01, 139.244, 2.11423, 0.99088, 5, -0.191764
32.02, 139.287, 2.18035, 0.986885, 5, -0.202561
32.03, 139.331, 2.24589, 0.982663, 5, -0.213566
32.04, 139.374, 2.31081, 0.978208, 5, -0.224788
32.05, 139.418, 2.37509, 0.973515, 5, -0.236237
32.06, 139.461, 2.43871, 0.968577, 5, -0.247921
32.07, 139.505, 2.50165, 0.963388, 5, -0.259849
32.08, 139.548, 2.56387, 0.95794, 5, -0.272029
32.09, 139.592, 2.62536, 0.952227, 5, -0.284469
32.1, 139.635, 2.6861, 0.946242, 5, -0.297175
32.11, 139.679, 2.74605, 0.939975, 5, -0.310154
32.12, 139.722, 2.80521, 0.933419, 5, -0.323412
32.13, 139.766, 2.86354, 0.926565, 5, -0.336953
32.14, 139.809, 2.92102, 0.919403, 5, -0.350781
32.15, 139.853, 2.97764, 0.911925, 5, -0.364898
32.16, 139.896, 3.03338, 0.90412, 5, -0.379306
32.17, 139.94, 3.0882, 0.895977, 5, -0.394005
32.18, 139.983, 3.1421, 0.887486, 5, -0.408992
32.19, 140.027, 3.19506, 0.878636, 5, -0.424264
32.2, 140.07, 3.24704, 0.869414, 5, -0.439816
32.21, 140.114, 3.29805, 0.85981, 5, -0.45564
32.22, 140.157, 3.34806, 0.849809, 5, -0.471726
32.23, 140.201, 3.39704, 0.8394, 5, -0.488063
32.24, 140.244, 3.44499, 0.828568, 5, -0.504635
32.25, 140.288, 3.49189, 0.817302, 5, -0.521426
32.26, 140.331, 3.53772, 0.805585, 5, -0.538415
32.27, 140.375, 3.58247, 0.793406, 5, -0.55558
32.28, 140.418, 3.62612, 0.780748, 5, -0.572896
32.29, 140.462, 3.66866, 0.767598, 5, -0.590333
32.3, 140.505, 3.71008, 0.753942, 5, -0.607861
32.31, 140.549, 3.75035, 0.739764, 5, -0.625445
32.32, 140.592, 3.78947, 0.725051, 5, -0.643049
32.33, 140.636, 3.82743, 0.709788, 5, -0.660634
32.34, 140.679, 3.86422, 0.693961, 5, -0.678158
32.35, 140.723, 3.89981, 0.677559, 5, -0.695577
32.36, 140.766, 3.93422, 0.660567, 5, -0.712846
32.37, 140.81, 3.96741, 0.642975, 5, -0.729917
32.38, 140.853, 3.99939, 0.624773, 5, -0.746743
32.39, 140.897, 4.03015, 0.605951, 5, -0.763274
32.4, 140.94, 4.05967, 0.586503, 5, -0.77946
32.41, 140.984, 4.08796, 0.566422, 5, -0.795252
32.42, 141.027, 4.115, 0.545706, 5, -0.810599
32.43, 141.071, 4.14078, 0.524354, 5, -0.825453
32.44, 141.114, 4.16531, 0.502367, 5, -0.839765
32.45, 141.158, 4.18858, 0.479752, 5, -0.853489
32.46, 141.201, 4.21057, 0.456516, 5, -0.86658
32.47, 141.245, 4.2313, 0.432671, 5, -0.878994
32.48, 141.288, 4.25076, 0.408234, 5, -0.89069
32.49, 141.332, 4.26893, 0.383225, 5, -0.901629
32.5, 141.375, 4.28583, 0.357668, 5, -0.911775
32.51, 141.419, 4.30145, 0.331592, 5, -0.921095
32.52, 141.462, 4.31578, 0.30503, 5, -0.929557
32.53, 141.506, 4.32884, 0.278019, 5, -0.937133
32.54, 141.549, 4.34062, 0.250603, 5, -0.943798
32.55, 141.593, 4.35111, 0.222827, 5, -0.94953
32.56, 141.636, 4.36033, 0.194741, 5, -0.95431
32.57, 141.68, 4.36827, 0.166397, 5, -0.958122
32.58, 141.723, 4.37494, 0.137853, 5, -0.960951
32.59, 141.767, 4.38034, 0.109167, 5, -0.962788
32.6, 141.81, 4.38448, 0.080399, 5, -0.963625
32.61, 141.854, 4.38735, 0.0516103, 5, -0.963457
32.62, 141.897, 4.38897, 0.0228628, 5, -0.962284
32.63, 141.941, 4.38935, -0.00578229, 5, -0.960105
32.64, 141.984, 4.38847, -0.0342645, 5, -0.956926
32.65, 142.028, 4.38637, -0.0625253, 5, -0.952754
32.66, 142.071, 4.38303, -0.0905083, 5, -0.947598
32.67, 142.115, 4.37847, -0.11816, 5, -0.941472
32.68, 142.158, 4.3727, -0.145431, 5, -0.934392
32.69, 142.202, 4.36573, -0.172275, 5, -0.926376
32.7, 142.245, 4.35757, -0.198649, 5, -0.917446
32.71, 142.289, 4.34822, -0.224516, 5, -0.907628
32.72, 142.332, 4.33771, -0.249842, 5, -0.896949
32.73, 142.376, 4.32603, -0.274599, 5, -0.88544
32.74, 142.419, 4.3132, -0.298761, 5, -0.873133
32.75, 142.463, 4.29924, -0.322308, 5, -0.860066
32.76, 142.506, 4.28415, -0.345225, 5, -0.846277
32.77, 142.55, 4.26795, -0.367498, 5, -0.831807
32.78, 142.593, 4.25066, -0.389119, 5, -0.816698
32.79, 142.637, 4.23229, -0.410082, 5, -0.800996
32.8, 142.68, 4.21285, -0.430386, 5, -0.784747
32.81, 142.724, 4.19235, -0.450031, 5, -0.767999
32.82, 142.767, 4.17082, -0.469019, 5, -0.7508
32.83, 142.811, 4.14827, -0.487357, 5, -0.7332
32.84, 142.854, 4.12472, -0.50505, 5, -0.715248
32.85, 142.898, 4.10018, -0.522108, 5, -0.696993
32.86, 142.941, 4.07467, -0.53854, 5, -0.678484
32.87, 142.985, 4.0482, -0.554358, 5, -0.659768
32.88, 143.028, 4.02081, -0.569573, 5, -0.640892
32.89, 143.072, 3.9925, -0.584199, 5, -0.621902
32.9, 143.115, 3.96329, -0.598249, 5, -0.602838
32.91, 143.159, 3.93321, -0.611736, 5, -0.583743
32.92, 143.202, 3.90227, -0.624675, 5, -0.564655
32.93, 143.246, 3.87049, -0.637079, 5, -0.545608
32.94, 143.289, 3.83789, -0.648963, 5, -0.526637
32.95, 143.333, 3.8045, -0.66034, 5, -0.507772
32.96, 143.376, 3.77033, -0.671225, 5, -0.489039
32.97, 143.42, 3.73541, -0.681631, 5, -0.470463
32.98, 143.463, 3.69975, -0.691571, 5, -0.452067
32.99, 143.507, 3.66338, -0.701059, 5, -0.433867
33, 143.55, 3.62632, -0.710108, 5, -0.415882
33.01, 143.594, 3.58859, -0.718729, 5, -0.398124
33.02, 143.637, 3.55022, -0.726935, 5, -0.380603
33.03, 143.681, 3.51122, -0.734737, 5, -0.36333
33.04, 143.724, 3.47162, -0.742147, 5, -0.346309
33.05, 143.768, 3.43145, -0.749175, 5, -0.329547
33.06, 143.811, 3.39072, -0.755831, 5, -0.313044
33.07, 143.855, 3.34945, -0.762126, 5, -0.296802
33.08, 143.898, 3.30768, -0.768068, 5, -0.280819
33.09, 143.942, 3.26543, -0.773666, 5, -0.265095
33.1, 143.985, 3.22271, -0.77893, 5, -0.249625
33.11, 144.029, 3.17955, -0.783867, 5, -0.234405
33.12, 144.072, 3.13598, -0.788484, 5, -0.219429
33.13, 144.116, 3.09202, -0.79279, 5, -0.204691
33.14, 144.159, 3.04769, -0.79679, 5, -0.190183
33.15, 144.203, 3.00302, -0.800492, 5, -0.175899
33.16, 144.246, 2.95803, -0.803902, 5, -0.161829
33.17, 144.29, 2.91275, -0.807024, 5, -0.147966
33.18, 144.333, 2.8672, -0.809866, 5, -0.1343
33.19, 144.377, 2.82139, -0.812431, 5, -0.120821
33.2, 144.42, 2.77537, -0.814724, 5, -0.107521
33.21, 144.464, 2.72914, -0.816749, 5, -0.0943902
33.22, 144.507, 2.68274, -0.818512, 5, -0.0814183
33.23, 144.551, 2.63619, -0.820015, 5, -0.0685961
33.24, 144.594, 2.58951, -0.821261, 5, -0.0559138
33.25, 144.638, 2.54272, -0.822254, 5, -0.0433619
33.26, 144.681, 2.49586, -0.822998, 5, -0.030931
33.27, 144.725, 2.44893, -0.823493, 5, -0.0186119
33.28, 144.768, 2.40197, -0.823743, 5, -0.00639532
33.29, 144.812, 2.355, -0.823749, 5, 0.00572751
33.3, 144.855, 2.30803, -0.823514, 5, 0.0177653
33.31, 144.899, 2.2611, -0.823039, 5, 0.0297264
33.32, 144.942, 2.21423, -0.822325, 5, 0.0416191
33.33, 144.986, 2.16744, -0.821374, 5, 0.053451
33.34, 145.029, 2.12074, -0.820185, 5, 0.0652297
33.35, 145.073, 2.07417, -0.818761, 5, 0.0769622
33.36, 145.116, 2.02774, -0.817101, 5, 0.0886555
33.37, 145.16, 1.98148, -0.815206, 5, 0.100316
33.38, 145.203, 1.9354, -0.813075, 5, 0.111949
33.39, 145.247, 1.88953, -0.810709, 5, 0.123561
33.4, 145.29, 1.84389, -0.808107, 5, 0.135156
33.41, 145.334, 1.79849, -0.805269, 5, 0.146739
33.42, 145.377, 1.75337, -0.802195, 5, 0.158314
33.43, 145.421, 1.70853, -0.798883, 5, 0.169885
33.44, 145.464, 1.664, -0.795333, 5, 0.181455
33.45, 145.508, 1.61979, -0.791544, 5, 0.193026
33.46, 145.551, 1.57593, -0.787514, 5, 0.204599
33.47, 145.595, 1.53243, -0.783243, 5, 0.216176
33.48, 145.638, 1.48931, -0.778729, 5, 0.227758
33.49, 145.682, 1.44658, -0.773971, 5, 0.239344
33.5, 145.725, 1.40428, -0.768968, 5, 0.250933
33.51, 145.769, 1.3624, -0.763717, 5, 0.262524
33.52, 145.812, 1.32098, -0.758218, 5, 0.274114
33.53, 145.856, 1.28001, -0.752469, 5, 0.285701
33.54, 145.899, 1.23953, -0.746468, 5, 0.297279
33.55, 145.943, 1.19954, -0.740214, 5, 0.308846
33.56, 145.986, 1.16006, -0.733706, 5, 0.320394
33.57, 146.03, 1.1211, -0.726941, 5, 0.331918
33.58, 146.073, 1.08269, -0.719919, 5, 0.34341
33.59, 146.117, 1.04482, -0.712637, 5, 0.354863
33.6, 146.16, 1.00751, -0.705096, 5, 0.366266
33.61, 146.204, 0.970781, -0.697294, 5, 0.377612
33.62, 146.247, 0.934637, -0.68923, 5, 0.388888
33.63, 146.291, 0.899093, -0.680904, 5, 0.400084
33.64, 146.334, 0.864157, -0.672314, 5, 0.411187
33.65, 146.378, 0.829842, -0.663462, 5, 0.422184
33.66, 146.421, 0.796155, -0.654347, 5, 0.433061
33.67, 146.465, 0.763108, -0.644969, 5, 0.443805
33.68, 146.508, 0.730709, -0.63533, 5, 0.454399
33.69, 146.552, 0.698965, -0.62543, 5, 0.464828
33.7, 146.595, 0.667885, -0.615271, 5, 0.475076
33.71, 146.639, 0.637476, -0.604856, 5, 0.485125
33.72, 146.682, 0.607745, -0.594186, 5, 0.494958
33.73, 146.726, 0.578698, -0.583266, 5, 0.504557
33.74, 146.769, 0.55034, -0.572098, 5, 0.513904
33.75, 146.813, 0.522677, -0.560688, 5, 0.522981
33.76, 146.856, 0.495714, -0.549039, 5, 0.531768
33.77, 146.9, 0.469453, -0.537158, 5, 0.540248
33.78, 146.943, 0.4439, -0.525051, 5, 0.548401
33.79, 146.987, 0.419056, -0.512724, 5, 0.556208
33.8, 147.03, 0.394925, -0.500186, 5, 0.56365
33.81, 147.074, 0.371507, -0.487445, 5, 0.570709
33.82, 147.117, 0.348805, -0.474511, 5, 0.577367
33.83, 147.161, 0.32682, -0.461392, 5, 0.583604
33.84, 147.204, 0.30555, -0.448101, 5, 0.589404
33.85, 147.248, 0.284997, -0.434648, 5, 0.594748
33.86, 147.291, 0.26516, -0.421047, 5, 0.599621
33.87, 147.335, 0.246036, -0.40731, 5, 0.604004
33.88, 147.378, 0.227624, -0.393451, 5, 0.607883
33.89, 147.422, 0.209922, -0.379484, 5, 0.611241
33.9, 147.465, 0.192926, -0.365425, 5, 0.614065
33.91, 147.509, 0.176633, -0.35129, 5, 0.61634
33.92, 147.552, 0.16104, -0.337095, 5, 0.618053
33.93, 147.596, 0.146141, -0.322857, 5, 0.61919
33.94, 147.639, 0.131931, -0.308593, 5, 0.619741
33.95, 147.683, 0.118405, -0.294322, 5, 0.619694
33.96, 147.726, 0.105557, -0.280061, 5, 0.619039
33.97, 147.77, 0.0933799, -0.26583, 5, 0.617766
33.98, 147.813, 0.0818667, -0.251646, 5, 0.615866
33.99, 147.857, 0.0710099, -0.237528, 5, 0.613332
34, 147.9, 0.0608014, -0.223497, 5, 0.610156
34.01, 147.944, 0.0512324, -0.209569, 5, 0.606333
34.02, 147.987, 0.0422941, -0.195764, 5, 0.601857
34.03, 148.031, 0.0339768, -0.1821, 5, 0.596723
34.04, 148.074, 0.0262705, -0.168596, 5, 0.590929
34.05, 148.118, 0.0191648, -0.15527, 5, 0.584471
34.06, 148.161, 0.0126487, -0.142139, 5, 0.577348
34.07, 148.205, 0.00671085, -0.12922, 5, 0.569559
34.08, 148.248, 0.0013395, -0.116531, 5, 0.561104
34.09, 148.292, -0.0034776, -0.104086, 5, 0.551985
34.1, 148.335, -0.00775311, -0.0919021, 5, 0.542204
34.11, 148.379, -0.0115001, -0.0799937, 5, 0.531763
34.12, 148.422, -0.014732, -0.0683753, 5, 0.520666
34.13, 148.466, -0.0174627, -0.0570603, 5, 0.50892
34.14, 148.509, -0.0197065, -0.0460618, 5, 0.49653
34.15, 148.553, -0.0214779, -0.0353921, 5, 0.483503
34.16, 148.596, -0.0227919, -0.0250627, 5, 0.469848
34.17, 148.64, -0.0236639, -0.0150846, 5, 0.455575
34.18, 148.683, -0.0241097, -0.00546802, 5, 0.440693
34.19, 148.727, -0.0241451, 0.00377741, 5, 0.425215
34.2, 148.77, -0.0237865, 0.0126428, 5, 0.409153
34.21, 148.814, -0.0230507, 0.0211197, 5, 0.392521
34.22, 148.857, -0.0219545, 0.0292005, 5, 0.375335
34.23, 148.901, -0.0205153, 0.0368779, 5, 0.357611
34.24, 148.944, -0.0187506, 0.0441455, 5, 0.339366
34.25, 148.988, -0.0166782, 0.0509969, 5, 0.320619
34.26, 149.031, -0.0143161, 0.0574267, 5, 0.301389
34.27, 149.075, -0.0116827, 0.0634296, 5, 0.281699
34.28, 149.118, -0.00879651, 0.069001, 5, 0.261569
34.29, 149.162, -0.00567635, 0.0741363, 5, 0.241024
34.3, 149.205, -0.00234117, 0.0788318, 5, 0.220087
34.31, 149.249, 0.00118983, 0.0830836, 5, 0.198784
34.32, 149.292, 0.0048973, 0.0868885, 5, 0.177142
34.33, 149.336, 0.00876167, 0.0902434, 5, 0.155188
34.34, 149.379, 0.0127633, 0.0931455, 5, 0.132951
34.35, 149.423, 0.0168822, 0.0955922, 5, 0.11046
34.36, 149.466, 0.0210985, 0.0975812, 5, 0.0877446
34.37, 149.51, 0.0253921, 0.0991103, 5, 0.0648371
34.38, 149.553, 0.0297427, 0.100178, 5, 0.0417689
34.39, 149.597, 0.03413, 0.100781, 5, 0.0185725
34.4, 149.64, 0.0385337, 0.10092, 5, -0.00471902
34.41, 149.684, 0.0429332, 0.100592, 5, -0.028072
34.42, 149.727, 0.047308, 0.0997966, 5, -0.0514525
34.43, 149.771, 0.0516376, 0.098532, 5, -0.0748262
34.44, 149.814, 0.0559013, 0.0967977, 5, -0.0981586
34.45, 149.858, 0.0600785, 0.0945928, 5, -0.121415
34.46, 149.901, 0.0641486, 0.0919169, 5, -0.144561
34.47, 149.945, 0.068091, 0.0887697, 5, -0.167562
34.48, 149.988, 0.071885, 0.085151, 5, -0.190384
34.49, 150.032, 0.0755102, 0.0810611, 5, -0.212992
34.5, 150.075, 0.078946, 0.0765003, 5, -0.235354
34.51, 150.119, 0.082172, 0.0714695, 5, -0.257436
34.52, 150.162, 0.0851677, 0.0659696, 5, -0.279207
34.53, 150.206, 0.0879129, 0.0600022, 5, -0.300634
34.54, 150.249, 0.0903875, 0.0535691, 5, -0.321687
34.55, 150.293, 0.0925712, 0.0466725, 5, -0.342338
34.56, 150.336, 0.0944443, 0.0393153, 5, -0.362556
34.57, 150.38, 0.0959868, 0.0315007, 5, -0.382315
34.58, 150.423, 0.0971792, 0.0232327, 5, -0.401588
34.59, 150.467, 0.098002, 0.0145157, 5, -0.420351
34.6, 150.51, 0.0984358, 0.00535477, 5, -0.43858
34.61, 150.554, 0.0984615, -0.00424416, 5, -0.456253
34.62, 150.597, 0.0980603, -0.0142745, 5, -0.473349
34.63, 150.641, 0.0972133, -0.024729, 5, -0.489847
34.64, 150.684, 0.0959023, -0.0355994, 5, -0.505732
34.65, 150.728, 0.0941089, -0.0468766, 5, -0.520985
34.66, 150.771, 0.0918151, -0.0585507, 5, -0.535591
34.67, 150.815, 0.0890033, -0.0706109, 5, -0.549538
34.68, 150.858, 0.0856559, -0.0830454, 5, -0.562813
34.69, 150.902, 0.081756, -0.0958415, 5, -0.575404
34.7, 150.945, 0.0772865, -0.108985, 5, -0.587304
34.71, 150.989, 0.0722311, -0.122463, 5, -0.598503
34.72, 151.032, 0.0665733, -0.136258, 5, -0.608995
34.73, 151.076, 0.0602975, -0.150354, 5, -0.618775
34.74, 151.119, 0.0533879, -0.164734, 5, -0.627839
34.75, 151.163, 0.0458295, -0.17938, 5, -0.636184
34.76, 151.206, 0.0376074, -0.194273, 5, -0.643809
34.77, 151.25, 0.0287071, -0.209393, 5, -0.650714
34.78, 151.293, 0.0191146, -0.224719, 5, -0.656899
34.79, 151.337, 0.00881617, -0.240232, 5, -0.662368
34.8, 151.38, -0.00220147, -0.255908, 5, -0.667123
34.81, 151.424, -0.0139512, -0.271728, 5, -0.67117
34.82, 151.467, -0.0264454, -0.287667, 5, -0.674514
34.83, 151.511, -0.0396962, -0.303705, 5, -0.677162
34.84, 151.554, -0.0537151, -0.319819, 5, -0.679122
34.85, 151.598, -0.0685132, -0.335986, 5, -0.680403
34.86, 151.641, -0.0841013, -0.352185, 5, -0.681015
34.87, 151.685, -0.10049, -0.368393, 5, -0.68097
34.88, 151.728, -0.117688, -0.384588, 5, -0.68028
34.89, 151.772, -0.135705, -0.400751, 5, -0.678958
34.9, 151.815, -0.154551, -0.416859, 5, -0.677019
34.91, 151.859, -0.174232, -0.432894, 5, -0.674478
34.92, 151.902, -0.194758, -0.448836, 5, -0.671351
34.93, 151.946, -0.216136, -0.464666, 5, -0.667656
34.94, 151.989, -0.238371, -0.480368, 5, -0.66341
34.95, 152.033, -0.261472, -0.495924, 5, -0.658632
34.96, 152.076, -0.285442, -0.511319, 5, -0.653342
34.97, 152.12, -0.310288, -0.526539, 5, -0.64756
34.98, 152.163, -0.336015, -0.54157, 5, -0.641308
34.99, 152.207, -0.362626, -0.556398, 5, -0.634606
35, 152.25, -0.390125, -0.571014, 5, -0.627478
35.01, 152.294, -0.418516, -0.585405, 5, -0.619945
35.02, 152.337, -0.4478, -0.599564, 5, -0.61203
35.03, 152.381, -0.47798, -0.61348, 5, -0.603757
35.04, 152.424, -0.509058, -0.627148, 5, -0.595149
35.05, 152.468, -0.541034, -0.64056, 5, -0.586229
35.06, 152.511, -0.573909, -0.653711, 5, -0.577021
35.07, 152.555, -0.607683, -0.666595, 5, -0.567548
35.08, 152.598, -0.642354, -0.67921, 5, -0.557834
35.09, 152.642, -0.677922, -0.691552, 5, -0.547901
35.1, 152.685, -0.714385, -0.703618, 5, -0.537771
35.11, 152.729, -0.75174, -0.715407, 5, -0.527466
35.12, 152.772, -0.789985, -0.726919, 5, -0.517009
35.13, 152.816, -0.829115, -0.738151, 5, -0.50642
35.14, 152.859, -0.869128, -0.749105, 5, -0.495718
35.15, 152.903, -0.910017, -0.759782, 5, -0.484923
35.16, 152.946, -0.951779, -0.770181, 5, -0.474055
35.17, 152.99, -0.994407, -0.780305, 5, -0.463129
35.18, 153.033, -1.0379, -0.790156, 5, -0.452164
35.19, 153.077, -1.08224, -0.799735, 5, -0.441175
35.2, 153.12, -1.12742, -0.809046, 5, -0.430176
35.21, 153.164, -1.17345, -0.81809, 5, -0.419182
35.22, 153.207, -1.2203, -0.82687, 5, -0.408206
35.23, 153.251, -1.26798, -0.835391, 5, -0.397259
35.24, 153.294, -1.31646, -0.843654, 5, -0.386352
35.25, 153.338, -1.36575, -0.851664, 5, -0.375496
35.26, 153.381, -1.41583, -0.859423, 5, -0.364698
35.27, 153.425, -1.46669, -0.866936, 5, -0.353968
35.28, 153.468, -1.51831, -0.874206, 5, -0.343312
35.29, 153.512, -1.57069, -0.881236, 5, -0.332737
35.3, 153.555, -1.62381, -0.88803, 5, -0.322247
35.31, 153.599, -1.67766, -0.894592, 5, -0.311848
35.32, 153.642, -1.73223, -0.900926, 5, -0.301542
35.33, 153.686, -1.7875, -0.907035, 5, -0.291334
35.34, 153.729, -1.84346, -0.912922, 5, -0.281224
35.35, 153.773, -1.90009, -0.918591, 5, -0.271216
35.36, 153.816, -1.95737, -0.924046, 5, -0.261309
35.37, 153.86, -2.0153, -0.929289, 5, -0.251504
35.38, 153.903, -2.07385, -0.934325, 5, -0.241801
35.39, 153.947, -2.13301, -0.939155, 5, -0.232198
35.4, 153.99, -2.19276, -0.943784, 5, -0.222696
35.41, 154.034, -2.25308, -0.948214, 5, -0.213291
35.42, 154.077, -2.31395, -0.952448, 5, -0.203982
35.43, 154.121, -2.37536, -0.956489, 5, -0.194766
35.44, 154.164, -2.43729, -0.96034, 5, -0.185641
35.45, 154.208, -2.49971, -0.964002, 5, -0.176602
35.46, 154.251, -2.56261, -0.967479, 5, -0.167647
35.47, 154.295, -2.62597, -0.970772, 5, -0.158771
35.48, 154.338, -2.68977, -0.973885, 5, -0.14997
35.49, 154.382, -2.75398, -0.976817, 5, -0.14124
35.5, 154.425, -2.81859, -0.979573, 5, -0.132576
35.51, 154.469, -2.88357, -0.982152, 5, -0.123973
35.52, 154.512, -2.9489, -0.984558, 5, -0.115426
